"date","ca","ca_name","hb","hb_name","y","m","julian","total.a","lt4","gt4","pc.lt4","pc.gt4","size_type","GPs_Count","num.practices","list.size"
2023-07-02,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,7,3052,885,722,163,0.815819209039548,0.184180790960452,"Medium",126,32,156579
2023-07-02,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,7,3052,1195,886,309,0.741422594142259,0.258577405857741,"Medium",108,15,125018
2023-07-02,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,7,3052,127,125,2,0.984251968503937,0.015748031496063,"Small",32,9,27108
2023-07-02,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,7,3052,1112,529,583,0.475719424460432,0.524280575539568,"Medium",133,23,151422
2023-07-02,"S12000017","Highland","S08000022","NHS Highland",2023,7,3052,1250,949,301,0.7592,0.2408,"Large",307,62,246844
2023-07-02,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,7,3052,519,465,54,0.895953757225434,0.104046242774566,"Small",66,13,80797
2023-07-02,"S12000020","Moray","S08000020","NHS Grampian",2023,7,3052,551,426,125,0.773139745916515,0.226860254083485,"Medium",96,12,95988
2023-07-02,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,7,3052,128,117,11,0.9140625,0.0859375,"Small",44,7,22308
2023-07-02,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,7,3052,598,415,183,0.693979933110368,0.306020066889632,"Medium",112,22,121588
2023-07-02,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,7,3052,170,150,20,0.88235294117647,0.117647058823529,"Small",30,9,22934
2023-07-02,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,7,3052,653,420,233,0.643185298621746,0.356814701378254,"Medium",109,19,118885
2023-07-02,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,7,3052,1197,846,351,0.706766917293233,0.293233082706767,"Large",236,47,349572
2023-07-02,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,7,3052,1367,862,505,0.630577907827359,0.369422092172641,"Large",210,27,263499
2023-07-02,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,7,3052,168,152,16,0.904761904761905,0.0952380952380952,"Medium",109,29,90471
2023-07-02,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,7,3052,3197,2125,1072,0.664685642790116,0.335314357209884,"Large",613,70,605280
2023-07-02,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,7,3052,1076,739,337,0.686802973977695,0.313197026022305,"Medium",160,28,191197
2023-07-02,"S12000040","West Lothian","S08000024","NHS Lothian",2023,7,3052,1073,720,353,0.671015843429636,0.328984156570363,"Medium",155,20,205661
2023-07-02,"S12000042","Dundee City","S08000030","NHS Tayside",2023,7,3052,1131,1024,107,0.905393457117595,0.094606542882405,"Medium",163,22,175407
2023-07-02,"S12000047","Fife","S08000029","NHS Fife",2023,7,3052,1365,895,470,0.655677655677656,0.344322344322344,"Large",297,52,394668
2023-07-02,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,7,3052,436,403,33,0.924311926605505,0.0756880733944954,"Medium",164,23,154020
2023-07-02,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,7,3052,4570,3034,1536,0.663894967177243,0.336105032822757,"Large",617,142,786174
2023-07-02,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,7,3052,2633,1483,1150,0.563235852639575,0.436764147360425,"Large",200,50,355462
2023-07-09,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,7,3059,858,746,112,0.86946386946387,0.130536130536131,"Medium",126,32,156579
2023-07-09,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,7,3059,1091,730,361,0.669110907424381,0.330889092575619,"Medium",108,15,125018
2023-07-09,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,7,3059,113,111,2,0.982300884955752,0.0176991150442478,"Small",32,9,27108
2023-07-09,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,7,3059,1093,569,524,0.520585544373285,0.479414455626715,"Medium",133,23,151422
2023-07-09,"S12000017","Highland","S08000022","NHS Highland",2023,7,3059,1224,931,293,0.76062091503268,0.23937908496732,"Large",307,62,246844
2023-07-09,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,7,3059,557,489,68,0.877917414721723,0.122082585278276,"Small",66,13,80797
2023-07-09,"S12000020","Moray","S08000020","NHS Grampian",2023,7,3059,554,383,171,0.691335740072202,0.308664259927798,"Medium",96,12,95988
2023-07-09,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,7,3059,155,130,25,0.838709677419355,0.161290322580645,"Small",44,7,22308
2023-07-09,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,7,3059,638,428,210,0.670846394984326,0.329153605015674,"Medium",112,22,121588
2023-07-09,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,7,3059,149,127,22,0.852348993288591,0.147651006711409,"Small",30,9,22934
2023-07-09,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,7,3059,602,366,236,0.60797342192691,0.39202657807309,"Medium",109,19,118885
2023-07-09,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,7,3059,1219,660,559,0.541427399507793,0.458572600492207,"Large",236,47,349572
2023-07-09,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,7,3059,1352,905,447,0.669378698224852,0.330621301775148,"Large",210,27,263499
2023-07-09,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,7,3059,194,171,23,0.881443298969072,0.118556701030928,"Medium",109,29,90471
2023-07-09,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,7,3059,3141,2057,1084,0.654886978669214,0.345113021330786,"Large",613,70,605280
2023-07-09,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,7,3059,1129,737,392,0.652790079716563,0.347209920283437,"Medium",160,28,191197
2023-07-09,"S12000040","West Lothian","S08000024","NHS Lothian",2023,7,3059,998,728,270,0.729458917835671,0.270541082164329,"Medium",155,20,205661
2023-07-09,"S12000042","Dundee City","S08000030","NHS Tayside",2023,7,3059,1058,939,119,0.887523629489603,0.112476370510397,"Medium",163,22,175407
2023-07-09,"S12000047","Fife","S08000029","NHS Fife",2023,7,3059,1275,900,375,0.705882352941177,0.294117647058824,"Large",297,52,394668
2023-07-09,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,7,3059,411,393,18,0.956204379562044,0.0437956204379562,"Medium",164,23,154020
2023-07-09,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,7,3059,4590,3034,1556,0.661002178649237,0.338997821350763,"Large",617,142,786174
2023-07-09,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,7,3059,2519,1633,886,0.648273124255657,0.351726875744343,"Large",200,50,355462
2023-07-16,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,7,3066,865,728,137,0.841618497109827,0.158381502890173,"Medium",126,32,156579
2023-07-16,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,7,3066,1139,806,333,0.707638279192274,0.292361720807726,"Medium",108,15,125018
2023-07-16,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,7,3066,126,125,1,0.992063492063492,0.00793650793650794,"Small",32,9,27108
2023-07-16,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,7,3066,1100,520,580,0.472727272727273,0.527272727272727,"Medium",133,23,151422
2023-07-16,"S12000017","Highland","S08000022","NHS Highland",2023,7,3066,1191,929,262,0.780016792611251,0.219983207388749,"Large",307,62,246844
2023-07-16,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,7,3066,542,443,99,0.817343173431734,0.182656826568266,"Small",66,13,80797
2023-07-16,"S12000020","Moray","S08000020","NHS Grampian",2023,7,3066,579,442,137,0.763385146804836,0.236614853195164,"Medium",96,12,95988
2023-07-16,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,7,3066,149,139,10,0.932885906040268,0.0671140939597315,"Small",44,7,22308
2023-07-16,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,7,3066,587,390,197,0.664395229982964,0.335604770017036,"Medium",112,22,121588
2023-07-16,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,7,3066,164,136,28,0.829268292682927,0.170731707317073,"Small",30,9,22934
2023-07-16,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,7,3066,627,434,193,0.692185007974482,0.307814992025518,"Medium",109,19,118885
2023-07-16,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,7,3066,1217,852,365,0.700082169268693,0.299917830731307,"Large",236,47,349572
2023-07-16,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,7,3066,1323,871,452,0.658352229780801,0.341647770219199,"Large",210,27,263499
2023-07-16,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,7,3066,177,168,9,0.949152542372881,0.0508474576271186,"Medium",109,29,90471
2023-07-16,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,7,3066,3144,1935,1209,0.615458015267176,0.384541984732824,"Large",613,70,605280
2023-07-16,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,7,3066,1096,805,291,0.73448905109489,0.26551094890511,"Medium",160,28,191197
2023-07-16,"S12000040","West Lothian","S08000024","NHS Lothian",2023,7,3066,1064,741,323,0.696428571428571,0.303571428571429,"Medium",155,20,205661
2023-07-16,"S12000042","Dundee City","S08000030","NHS Tayside",2023,7,3066,1024,917,107,0.8955078125,0.1044921875,"Medium",163,22,175407
2023-07-16,"S12000047","Fife","S08000029","NHS Fife",2023,7,3066,1234,875,359,0.709076175040519,0.290923824959481,"Large",297,52,394668
2023-07-16,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,7,3066,415,388,27,0.934939759036145,0.0650602409638554,"Medium",164,23,154020
2023-07-16,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,7,3066,4601,2880,1721,0.625950880243425,0.374049119756575,"Large",617,142,786174
2023-07-16,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,7,3066,2502,1791,711,0.715827338129496,0.284172661870504,"Large",200,50,355462
2023-07-23,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,7,3073,899,754,145,0.838709677419355,0.161290322580645,"Medium",126,32,156579
2023-07-23,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,7,3073,1187,822,365,0.692502106149958,0.307497893850042,"Medium",108,15,125018
2023-07-23,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,7,3073,121,121,0,1,0,"Small",32,9,27108
2023-07-23,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,7,3073,1064,535,529,0.50281954887218,0.49718045112782,"Medium",133,23,151422
2023-07-23,"S12000017","Highland","S08000022","NHS Highland",2023,7,3073,1145,892,253,0.779039301310044,0.220960698689956,"Large",307,62,246844
2023-07-23,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,7,3073,534,471,63,0.882022471910112,0.117977528089888,"Small",66,13,80797
2023-07-23,"S12000020","Moray","S08000020","NHS Grampian",2023,7,3073,545,406,139,0.744954128440367,0.255045871559633,"Medium",96,12,95988
2023-07-23,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,7,3073,146,120,26,0.821917808219178,0.178082191780822,"Small",44,7,22308
2023-07-23,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,7,3073,594,441,153,0.742424242424242,0.257575757575758,"Medium",112,22,121588
2023-07-23,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,7,3073,165,149,16,0.903030303030303,0.096969696969697,"Small",30,9,22934
2023-07-23,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,7,3073,632,451,181,0.713607594936709,0.286392405063291,"Medium",109,19,118885
2023-07-23,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,7,3073,1184,790,394,0.66722972972973,0.33277027027027,"Large",236,47,349572
2023-07-23,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,7,3073,1298,843,455,0.649460708782743,0.350539291217257,"Large",210,27,263499
2023-07-23,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,7,3073,193,177,16,0.917098445595855,0.0829015544041451,"Medium",109,29,90471
2023-07-23,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,7,3073,3110,2197,913,0.706430868167203,0.293569131832797,"Large",613,70,605280
2023-07-23,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,7,3073,1114,855,259,0.767504488330341,0.232495511669659,"Medium",160,28,191197
2023-07-23,"S12000040","West Lothian","S08000024","NHS Lothian",2023,7,3073,967,737,230,0.762150982419855,0.237849017580145,"Medium",155,20,205661
2023-07-23,"S12000042","Dundee City","S08000030","NHS Tayside",2023,7,3073,1149,1103,46,0.959965187119234,0.0400348128807659,"Medium",163,22,175407
2023-07-23,"S12000047","Fife","S08000029","NHS Fife",2023,7,3073,1289,947,342,0.734678044996121,0.265321955003879,"Large",297,52,394668
2023-07-23,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,7,3073,434,359,75,0.827188940092166,0.172811059907834,"Medium",164,23,154020
2023-07-23,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,7,3073,4544,3015,1529,0.663512323943662,0.336487676056338,"Large",617,142,786174
