"date","ca","ca_name","hb","hb_name","y","m","julian","lt4","gt4","pc.lt4","pc.gt4","size_type","GPs_Count","num.practices","list.size"
2019-01-27,"S12000023","Orkney Islands","S08000025","NHS Orkney",2019,1,1435,107,7,0.93859649122807,0.0614035087719298,"Small",39,7,21837
2019-01-27,"S12000026","Scottish Borders","S08000016","NHS Borders",2019,1,1435,566,31,0.948073701842546,0.0519262981574539,"Medium",131,23,119494
2019-01-27,"S12000027","Shetland Islands","S08000026","NHS Shetland",2019,1,1435,121,15,0.889705882352941,0.110294117647059,"Small",29,10,22982
2019-01-27,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2019,1,1435,600,133,0.818553888130969,0.181446111869031,"Medium",99,20,114169
2019-01-27,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2019,1,1435,1136,168,0.871165644171779,0.128834355828221,"Large",224,49,337253
2019-01-27,"S12000033","Aberdeen City","S08000020","NHS Grampian",2019,1,1435,1291,165,0.886675824175824,0.113324175824176,"Large",210,28,254516
2019-01-27,"S12000035","Argyll and Bute","S08000022","NHS Highland",2019,1,1435,149,1,0.993333333333333,0.00666666666666667,"Medium",108,33,88699
2019-01-27,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2019,1,1435,3043,389,0.886655011655012,0.113344988344988,"Large",594,72,575113
2019-01-27,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2019,1,1435,1126,231,0.829771554900516,0.170228445099484,"Medium",143,29,183610
2019-01-27,"S12000040","West Lothian","S08000024","NHS Lothian",2019,1,1435,920,215,0.81057268722467,0.18942731277533,"Medium",153,21,186067
2019-01-27,"S12000042","Dundee City","S08000030","NHS Tayside",2019,1,1435,893,30,0.967497291440953,0.0325027085590466,"Medium",146,22,162736
2019-01-27,"S12000047","Fife","S08000029","NHS Fife",2019,1,1435,1136,127,0.89944576405384,0.10055423594616,"Large",293,55,385734
2019-01-27,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2019,1,1435,445,13,0.971615720524017,0.0283842794759825,"Medium",149,24,149095
2019-01-27,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2019,1,1435,4678,643,0.879158052997557,0.120841947002443,"Large",607,145,735206
2019-01-27,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2019,1,1435,2523,271,0.903006442376521,0.0969935576234789,"Large",204,53,350567
2019-02-03,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2019,2,1442,778,99,0.887115165336374,0.112884834663626,"Medium",122,32,154430
2019-02-03,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2019,2,1442,1253,125,0.909288824383164,0.090711175616836,"Medium",109,16,132359
2019-02-03,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2019,2,1442,133,2,0.985185185185185,0.0148148148148148,"Small",35,9,26889
2019-02-03,"S12000014","Falkirk","S08000019","NHS Forth Valley",2019,2,1442,910,254,0.781786941580756,0.218213058419244,"Medium",133,25,163322
2019-02-03,"S12000017","Highland","S08000022","NHS Highland",2019,2,1442,917,63,0.935714285714286,0.0642857142857143,"Large",301,65,241396
2019-02-03,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2019,2,1442,495,78,0.863874345549738,0.136125654450262,"Small",58,14,80599
2019-02-03,"S12000020","Moray","S08000020","NHS Grampian",2019,2,1442,475,21,0.957661290322581,0.0423387096774194,"Medium",85,13,93803
2019-02-03,"S12000023","Orkney Islands","S08000025","NHS Orkney",2019,2,1442,113,10,0.91869918699187,0.0813008130081301,"Small",39,7,21837
2019-02-03,"S12000026","Scottish Borders","S08000016","NHS Borders",2019,2,1442,472,50,0.904214559386973,0.0957854406130268,"Medium",131,23,119494
2019-02-03,"S12000027","Shetland Islands","S08000026","NHS Shetland",2019,2,1442,141,17,0.892405063291139,0.107594936708861,"Small",29,10,22982
2019-02-03,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2019,2,1442,591,133,0.816298342541437,0.183701657458564,"Medium",99,20,114169
2019-02-03,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2019,2,1442,1054,141,0.882008368200837,0.117991631799163,"Large",224,49,337253
2019-02-03,"S12000033","Aberdeen City","S08000020","NHS Grampian",2019,2,1442,1266,174,0.879166666666667,0.120833333333333,"Large",210,28,254516
2019-02-03,"S12000035","Argyll and Bute","S08000022","NHS Highland",2019,2,1442,119,2,0.983471074380165,0.0165289256198347,"Medium",108,33,88699
2019-02-03,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2019,2,1442,2961,482,0.860005808887598,0.139994191112402,"Large",594,72,575113
2019-02-03,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2019,2,1442,1103,176,0.862392494136044,0.137607505863956,"Medium",143,29,183610
2019-02-03,"S12000040","West Lothian","S08000024","NHS Lothian",2019,2,1442,905,201,0.818264014466546,0.181735985533454,"Medium",153,21,186067
2019-02-03,"S12000042","Dundee City","S08000030","NHS Tayside",2019,2,1442,909,40,0.957850368809273,0.0421496311907271,"Medium",146,22,162736
